user_id,timestamp,kind,reason,message,minutes_since_break,drop_probability,date
U013,2026-08-03T15:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,38.0,0.35987142765303387,2026-08-03
U013,2026-08-03T15:20:00,break_reminder,focus likely to drop (p=0.25) after 53 min,Time for a break - you have been at it for 53 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,53.0,0.2490354245406338,2026-08-03
U013,2026-08-03T15:35:00,break_reminder,focus likely to drop (p=0.25) after 68 min,Time for a break - you have been at it for 68 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,68.0,0.25128232820742796,2026-08-03
U013,2026-08-03T15:55:00,break_reminder,focus likely to drop (p=0.32) after 88 min,Time for a break - you have been at it for 88 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,88.0,0.3173542318056275,2026-08-03
U013,2026-08-04T08:35:00,break_reminder,focus likely to drop (p=0.28) after 27 min,Time for a break - you have been at it for 27 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,27.0,0.28496216735028473,2026-08-04
U013,2026-08-04T08:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,47.0,0.1551132255854156,2026-08-04
U013,2026-08-04T09:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,77.0,0.17950277268211404,2026-08-04
U013,2026-08-04T09:50:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.1851525776287509,2026-08-04
U013,2026-08-04T14:15:00,break_reminder,focus likely to drop (p=0.28) after 43 min,Time for a break - you have been at it for 43 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,43.0,0.2834337068885197,2026-08-04
U013,2026-08-06T08:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,59.0,0.2000654001590467,2026-08-06
U013,2026-08-06T10:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,62.0,0.18746130457903903,2026-08-06
U013,2026-08-06T14:00:00,break_reminder,focus likely to drop (p=0.26) after 53 min,Time for a break - you have been at it for 53 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,53.0,0.2649928742216587,2026-08-06
U013,2026-08-06T14:15:00,break_reminder,focus likely to drop (p=0.37) after 68 min,Time for a break - you have been at it for 68 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,68.0,0.3709334574701828,2026-08-06
U013,2026-08-06T14:30:00,focus_nudge,15 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,83.0,0.3493474272012614,2026-08-06
U013,2026-08-06T14:45:00,break_reminder,focus likely to drop (p=0.27) after 98 min,Time for a break - you have been at it for 98 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,98.0,0.26917282585320357,2026-08-06
U013,2026-08-06T15:00:00,focus_nudge,15 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,0.0,0.047593352291629185,2026-08-06
U013,2026-08-06T16:50:00,break_reminder,focus likely to drop (p=0.29) after 29 min,Time for a break - you have been at it for 29 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,29.0,0.2911466803692108,2026-08-06
U013,2026-08-07T09:45:00,break_reminder,focus likely to drop (p=0.30) after 64 min,Time for a break - you have been at it for 64 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,64.0,0.3027510213252724,2026-08-07
U013,2026-08-07T10:25:00,break_reminder,104 min without a break,Time for a break - you have been at it for 104 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,104.0,0.09255209486389777,2026-08-07
U013,2026-08-07T12:20:00,break_reminder,focus likely to drop (p=0.41) after 79 min,Time for a break - you have been at it for 79 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,79.0,0.40576827448458264,2026-08-07
U013,2026-08-07T13:10:00,break_reminder,129 min without a break,Time for a break - you have been at it for 129 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,129.0,0.15481251731551612,2026-08-07
U013,2026-08-07T13:30:00,break_reminder,focus likely to drop (p=0.32) after 149 min,Time for a break - you have been at it for 149 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,149.0,0.3196186419001234,2026-08-07
U013,2026-08-07T14:15:00,break_reminder,focus likely to drop (p=0.58) after 42 min,Time for a break - you have been at it for 42 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,42.0,0.5806863875696391,2026-08-07
U013,2026-08-07T14:30:00,focus_nudge,15 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,57.0,0.4620256358536911,2026-08-07
U013,2026-08-07T15:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,23.0,0.4337419665074051,2026-08-07
U013,2026-08-07T15:25:00,focus_nudge,25 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,38.0,0.2664893311407959,2026-08-07
U013,2026-08-07T16:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,68.0,0.2074021821007103,2026-08-07
U013,2026-08-10T09:45:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.1554660041931778,2026-08-10
U013,2026-08-10T10:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,123.0,0.31565207319254307,2026-08-10
U013,2026-08-10T15:25:00,break_reminder,focus likely to drop (p=0.29) after 90 min,Time for a break - you have been at it for 90 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,90.0,0.28802062222273866,2026-08-10
U013,2026-08-10T15:40:00,break_reminder,105 min without a break,Time for a break - you have been at it for 105 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,105.0,0.27468523567004594,2026-08-10
U013,2026-08-11T08:45:00,break_reminder,focus likely to drop (p=0.26) after 52 min,Time for a break - you have been at it for 52 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,52.0,0.261288624688561,2026-08-11
U013,2026-08-11T09:20:00,break_reminder,focus likely to drop (p=0.25) after 87 min,Time for a break - you have been at it for 87 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,87.0,0.2546431931253811,2026-08-11
U013,2026-08-11T09:35:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.19148168536434157,2026-08-11
U013,2026-08-11T13:45:00,break_reminder,101 min without a break,Time for a break - you have been at it for 101 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,101.0,0.18199325247325854,2026-08-11
U013,2026-08-11T14:00:00,break_reminder,focus likely to drop (p=0.30) after 116 min,Time for a break - you have been at it for 116 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,116.0,0.29550901903765864,2026-08-11
U013,2026-08-11T17:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,38.0,0.2805064440912666,2026-08-11
U013,2026-08-12T13:25:00,break_reminder,100 min without a break,Time for a break - you have been at it for 100 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,100.0,0.26071442334845685,2026-08-12
U013,2026-08-12T14:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,14.0,0.22279469787579687,2026-08-12
U013,2026-08-12T15:20:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,49.0,0.31322626082257476,2026-08-12
U013,2026-08-12T16:55:00,break_reminder,focus likely to drop (p=0.26) after 84 min,Time for a break - you have been at it for 84 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,84.0,0.26078817300777574,2026-08-12
U013,2026-08-13T09:55:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.18059369676014975,2026-08-13
U013,2026-08-13T10:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,162.0,0.3714408022449454,2026-08-13
U013,2026-08-13T13:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,57.0,0.2852199081459324,2026-08-13
U013,2026-08-13T13:40:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,92.0,0.2680275512381521,2026-08-13
U013,2026-08-13T14:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,14.0,0.456061254757012,2026-08-13
U013,2026-08-14T08:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,40.0,0.13577480691337396,2026-08-14
U013,2026-08-14T11:05:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.12059670028115785,2026-08-14
U013,2026-08-14T12:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,45.0,0.22424452502499118,2026-08-14
U013,2026-08-14T12:20:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,60.0,0.2169505941477581,2026-08-14
U013,2026-08-14T13:10:00,break_reminder,focus likely to drop (p=0.47) after 38 min,Time for a break - you have been at it for 38 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,38.0,0.47063945268634255,2026-08-14
U013,2026-08-14T13:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,72.0,0.19270502784008997,2026-08-14
U013,2026-08-14T14:00:00,break_reminder,focus likely to drop (p=0.29) after 87 min,Time for a break - you have been at it for 87 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,87.0,0.28516883196777626,2026-08-14
U013,2026-08-14T14:15:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.29877421282684724,2026-08-14
U013,2026-08-14T14:30:00,break_reminder,focus likely to drop (p=0.26) after 117 min,Time for a break - you have been at it for 117 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,117.0,0.2556670426450949,2026-08-14
U013,2026-08-14T14:45:00,break_reminder,focus likely to drop (p=0.25) after 132 min,Time for a break - you have been at it for 132 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,132.0,0.2474224123636325,2026-08-14
U013,2026-08-17T10:55:00,break_reminder,100 min without a break,Time for a break - you have been at it for 100 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,100.0,0.13552758060247122,2026-08-17
U013,2026-08-17T14:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,74.0,0.41112377393163063,2026-08-17
U013,2026-08-17T14:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,94.0,0.4154299692463257,2026-08-17
U013,2026-08-17T14:50:00,break_reminder,109 min without a break,Time for a break - you have been at it for 109 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,109.0,0.29730014052972525,2026-08-17
U013,2026-08-17T15:05:00,break_reminder,focus likely to drop (p=0.30) after 124 min,Time for a break - you have been at it for 124 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,124.0,0.29844889058927543,2026-08-17
U013,2026-08-17T15:20:00,break_reminder,focus likely to drop (p=0.32) after 139 min,Time for a break - you have been at it for 139 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,139.0,0.32168053642054717,2026-08-17
U013,2026-08-17T15:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,154.0,0.37258956902381973,2026-08-17
U013,2026-08-17T15:50:00,focus_nudge,25 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,169.0,0.3633881085509223,2026-08-17
U013,2026-08-18T11:20:00,break_reminder,focus likely to drop (p=0.47) after 20 min,Time for a break - you have been at it for 20 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,20.0,0.4742423905444896,2026-08-18
U013,2026-08-18T14:25:00,break_reminder,126 min without a break,Time for a break - you have been at it for 126 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,126.0,0.21272036430461247,2026-08-18
U013,2026-08-18T14:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,151.0,0.3469402665659034,2026-08-18
U013,2026-08-18T15:40:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,38.0,0.3036332099955938,2026-08-18
U013,2026-08-18T15:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,53.0,0.3469829926133602,2026-08-18
U013,2026-08-18T16:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,83.0,0.1498346556099777,2026-08-18
U013,2026-08-19T11:25:00,break_reminder,100 min without a break,Time for a break - you have been at it for 100 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,100.0,0.2354644215619855,2026-08-19
U013,2026-08-19T12:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,0.0,0.02663753809315907,2026-08-19
U013,2026-08-19T13:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,23.0,0.17901543752406,2026-08-19
U013,2026-08-19T15:35:00,break_reminder,focus likely to drop (p=0.31) after 24 min,Time for a break - you have been at it for 24 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,24.0,0.3060971496386917,2026-08-19
U013,2026-08-19T15:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,44.0,0.16901079980770223,2026-08-19
U013,2026-08-19T17:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,19.0,0.11002065699776127,2026-08-19
U013,2026-08-20T11:45:00,break_reminder,focus likely to drop (p=0.42) after 33 min,Time for a break - you have been at it for 33 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,33.0,0.4194673914596528,2026-08-20
U013,2026-08-20T12:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,53.0,0.20022235273201003,2026-08-20
U013,2026-08-20T12:55:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.13774986506629586,2026-08-20
U013,2026-08-20T14:25:00,break_reminder,focus likely to drop (p=0.28) after 53 min,Time for a break - you have been at it for 53 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,53.0,0.27655037948440864,2026-08-20
U013,2026-08-20T15:20:00,break_reminder,108 min without a break,Time for a break - you have been at it for 108 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,108.0,0.2232017612566301,2026-08-20
U013,2026-08-20T15:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,131.0,0.3734046723396599,2026-08-20
U013,2026-08-21T08:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,17.0,0.30049142832628317,2026-08-21
U013,2026-08-21T10:00:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,70.0,0.19631419558836286,2026-08-21
U013,2026-08-21T10:20:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,90.0,0.20374916476924873,2026-08-21
U013,2026-08-21T11:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,38.0,0.14990080438610165,2026-08-21
U013,2026-08-21T13:20:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.4573283759166218,2026-08-21
U013,2026-08-21T14:45:00,break_reminder,focus likely to drop (p=0.29) after 52 min,Time for a break - you have been at it for 52 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,52.0,0.29016352245340354,2026-08-21
U013,2026-08-21T15:00:00,break_reminder,focus likely to drop (p=0.26) after 67 min,Time for a break - you have been at it for 67 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,67.0,0.26231360158295985,2026-08-21
U013,2026-08-21T15:25:00,break_reminder,focus likely to drop (p=0.50) after 92 min,Time for a break - you have been at it for 92 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,92.0,0.4971890684462,2026-08-21
U013,2026-08-24T09:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,50.0,0.24547674491011495,2026-08-24
U013,2026-08-24T09:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,13.0,0.21848845717512425,2026-08-24
U013,2026-08-24T13:45:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.20228744136286736,2026-08-24
U013,2026-08-24T14:05:00,break_reminder,focus likely to drop (p=0.28) after 123 min,Time for a break - you have been at it for 123 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,123.0,0.2780780639964322,2026-08-24
U013,2026-08-24T14:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,168.0,0.3485827136485452,2026-08-24
U013,2026-08-24T15:05:00,focus_nudge,25 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,183.0,0.16668957389963227,2026-08-24
U013,2026-08-25T09:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,71.0,0.16874034105257082,2026-08-25
U013,2026-08-25T10:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,20.0,0.2940989350875288,2026-08-25
U013,2026-08-25T12:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,19.0,0.13451160653370686,2026-08-25
U013,2026-08-25T14:25:00,break_reminder,focus likely to drop (p=0.39) after 37 min,Time for a break - you have been at it for 37 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,37.0,0.3903932046599002,2026-08-25
U013,2026-08-25T14:45:00,break_reminder,focus likely to drop (p=0.25) after 57 min,Time for a break - you have been at it for 57 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,57.0,0.24749157080722306,2026-08-25
U013,2026-08-25T15:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,32.0,0.3034216573851328,2026-08-25
U013,2026-08-25T16:40:00,break_reminder,focus likely to drop (p=0.32) after 86 min,Time for a break - you have been at it for 86 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,86.0,0.32421606386364343,2026-08-25
U013,2026-08-26T12:15:00,break_reminder,100 min without a break,Time for a break - you have been at it for 100 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,100.0,0.15247762534033205,2026-08-26
U013,2026-08-26T14:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,77.0,0.23495770739268262,2026-08-26
U013,2026-08-26T14:45:00,break_reminder,focus likely to drop (p=0.27) after 92 min,Time for a break - you have been at it for 92 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,92.0,0.27452604191057123,2026-08-26
U013,2026-08-26T15:00:00,break_reminder,107 min without a break,Time for a break - you have been at it for 107 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,107.0,0.3416691168091486,2026-08-26
U013,2026-08-26T15:15:00,break_reminder,focus likely to drop (p=0.29) after 122 min,Time for a break - you have been at it for 122 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,122.0,0.2922841170449099,2026-08-26
U013,2026-08-26T15:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,0.0,0.11400240307813753,2026-08-26
U013,2026-08-27T09:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,57.0,0.14209952345122395,2026-08-27
U013,2026-08-27T10:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,92.0,0.20884008710525775,2026-08-27
U013,2026-08-27T11:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,48.0,0.15679238577172894,2026-08-27
U013,2026-08-27T12:55:00,break_reminder,112 min without a break,Time for a break - you have been at it for 112 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,112.0,0.3420049552505095,2026-08-27
U013,2026-08-27T14:50:00,break_reminder,focus likely to drop (p=0.26) after 55 min,Time for a break - you have been at it for 55 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,55.0,0.25693356298670733,2026-08-27
U013,2026-08-27T15:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,95.0,0.36367341402151654,2026-08-27
U013,2026-08-27T15:45:00,break_reminder,110 min without a break,Time for a break - you have been at it for 110 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,110.0,0.435499657059249,2026-08-27
U013,2026-08-28T10:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,73.0,0.3585373784390856,2026-08-28
U013,2026-08-28T11:00:00,focus_nudge,25 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,88.0,0.20142786179418593,2026-08-28
U013,2026-08-28T11:55:00,break_reminder,143 min without a break,Time for a break - you have been at it for 143 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,143.0,0.16725673411622718,2026-08-28
U013,2026-08-28T14:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,95.0,0.3672519962522456,2026-08-28
U013,2026-08-28T14:50:00,break_reminder,110 min without a break,Time for a break - you have been at it for 110 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,110.0,0.2341086212844497,2026-08-28
U013,2026-08-28T15:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,25.0,0.3651490217530747,2026-08-28
U014,2026-08-03T12:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,43.0,0.13797657662886886,2026-08-03
U014,2026-08-03T13:10:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.18289066893056374,2026-08-03
U014,2026-08-03T14:45:00,break_reminder,focus likely to drop (p=0.26) after 54 min,Time for a break - you have been at it for 54 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,54.0,0.2600614510991686,2026-08-03
U014,2026-08-03T15:00:00,break_reminder,focus likely to drop (p=0.30) after 69 min,Time for a break - you have been at it for 69 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,69.0,0.29565043173647326,2026-08-03
U014,2026-08-03T15:45:00,break_reminder,focus likely to drop (p=0.29) after 28 min,Time for a break - you have been at it for 28 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,28.0,0.2898021608408078,2026-08-03
U014,2026-08-03T16:20:00,break_reminder,focus likely to drop (p=0.25) after 63 min,Time for a break - you have been at it for 63 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,63.0,0.2521417714566468,2026-08-03
U014,2026-08-03T16:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,23.0,0.15836264057119553,2026-08-03
U014,2026-08-03T17:45:00,break_reminder,focus likely to drop (p=0.26) after 24 min,Time for a break - you have been at it for 24 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,24.0,0.2584245988003438,2026-08-03
U014,2026-08-03T18:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,74.0,0.3353258359785514,2026-08-03
U014,2026-08-04T14:00:00,break_reminder,focus likely to drop (p=0.35) after 51 min,Time for a break - you have been at it for 51 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,51.0,0.35021760071352726,2026-08-04
U014,2026-08-04T15:25:00,break_reminder,focus likely to drop (p=0.25) after 65 min,Time for a break - you have been at it for 65 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,65.0,0.25385273999171637,2026-08-04
U014,2026-08-04T17:55:00,break_reminder,142 min without a break,Time for a break - you have been at it for 142 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,142.0,0.21265987661505148,2026-08-04
U014,2026-08-04T19:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,18.0,0.3042511974706762,2026-08-04
U014,2026-08-04T19:50:00,break_reminder,focus likely to drop (p=0.27) after 31 min,Time for a break - you have been at it for 31 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,31.0,0.26505718682861296,2026-08-04
U014,2026-08-04T20:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,56.0,0.15398826571645252,2026-08-04
U014,2026-08-05T14:05:00,break_reminder,focus likely to drop (p=0.28) after 25 min,Time for a break - you have been at it for 25 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,25.0,0.28288333828445916,2026-08-05
U014,2026-08-05T14:20:00,break_reminder,focus likely to drop (p=0.53) after 40 min,Time for a break - you have been at it for 40 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,40.0,0.5279383390751402,2026-08-05
U014,2026-08-05T14:35:00,focus_nudge,15 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,55.0,0.3256827436272639,2026-08-05
U014,2026-08-05T14:50:00,break_reminder,focus likely to drop (p=0.26) after 70 min,Time for a break - you have been at it for 70 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,70.0,0.263750272601051,2026-08-05
U014,2026-08-05T15:05:00,focus_nudge,15 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,84.0,0.3483912911045191,2026-08-05
U014,2026-08-05T15:20:00,break_reminder,focus likely to drop (p=0.29) after 99 min,Time for a break - you have been at it for 99 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,99.0,0.2919254764568436,2026-08-05
U014,2026-08-05T15:35:00,break_reminder,114 min without a break,Time for a break - you have been at it for 114 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,114.0,0.5040405101104254,2026-08-05
U014,2026-08-05T15:50:00,break_reminder,focus likely to drop (p=0.53) after 129 min,Time for a break - you have been at it for 129 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,129.0,0.5311040624643761,2026-08-05
U014,2026-08-05T17:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,81.0,0.21668956681237628,2026-08-05
U014,2026-08-05T19:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,25.0,0.3276878493230941,2026-08-05
U014,2026-08-06T12:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,77.0,0.08702229959386758,2026-08-06
U014,2026-08-06T13:10:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.37029185775275203,2026-08-06
U014,2026-08-06T14:10:00,break_reminder,focus likely to drop (p=0.30) after 24 min,Time for a break - you have been at it for 24 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,24.0,0.30267872976681215,2026-08-06
U014,2026-08-06T14:25:00,break_reminder,focus likely to drop (p=0.26) after 39 min,Time for a break - you have been at it for 39 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,39.0,0.2576113827159282,2026-08-06
U014,2026-08-06T14:40:00,break_reminder,focus likely to drop (p=0.33) after 54 min,Time for a break - you have been at it for 54 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,54.0,0.32800139413084356,2026-08-06
U014,2026-08-06T15:45:00,break_reminder,focus likely to drop (p=0.28) after 25 min,Time for a break - you have been at it for 25 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,25.0,0.27671602044501187,2026-08-06
U014,2026-08-06T16:40:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,13.0,0.24481276461749799,2026-08-06
U014,2026-08-06T16:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,28.0,0.25453752752386655,2026-08-06
U014,2026-08-06T17:30:00,break_reminder,focus likely to drop (p=0.33) after 63 min,Time for a break - you have been at it for 63 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,63.0,0.3269590985649629,2026-08-06
